user_id,video_id,video_desc,video_time,video_length,video_link,n_likes,n_shares,n_comments,n_plays
6545751962268368897,6881412621065653505,#MakeAFace  #tolakomnimbuslaw #omnibuslaw,1602203733,"{'width': 576, 'height': 1024, 'ratio': 8, 'duration': 8}",['https://v19-web-newkey.tiktokcdn.com/207ec34bdd84d037b5c888d4d9da2490/5f8417f1/video/tos/alisg/tos-alisg-pve-0037c001/6165a73d5e5a41d7a30abbeb002e4258/?a=1988&br=558&bt=279&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246330101890660410900AD57&lr=tiktok&mime_type=video_mp4&qs=0&rc=M243OGd1aml1dzMzMzgzM0ApOzdpZzQ7Mzs0NzhpNjZmN2c1LmtwY2k0LXNfLS1hLzRzczM1NC0tY18uXmEwL2NiYDE6Yw%3D%3D&vl=&vr='],8092,86,146,50800
6810636034884371458,6880445319285329154,"kalo kpopers udh turun tangan, brti sedang tidak baik2 aja #omnibuslaw #kpopers #kpop #fyp #foryoupage #nctzen #nct #bts #army",1601978515,"{'width': 540, 'height': 960, 'ratio': 11, 'duration': 11}",['https://v16-web-newkey.tiktokcdn.com/20307e00c32e2c8f4abeedae6b40f6cb/5f8417f4/video/tos/alisg/tos-alisg-pve-0037c001/9e8cda0156fc42a4a19c50a9dd30805d/?a=1988&br=818&bt=409&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246330101890660410900AD57&lr=tiktok&mime_type=video_mp4&qs=0&rc=andpOGd1ajM3dzMzMzgzM0ApODplaGU8Ozs4Nzw4OzZkZGdpY2lwY2lzLnJfLS1hLzRzczUzMDRfLmA2YjU0MC0xNmE6Yw%3D%3D&vl=&vr='],7887,416,61,47200
6835976474424738817,6881581696970542337,setelah Miroh dan District 9 terbitlah Double Knot🔥 #tolakomnibuslaw #omnibuslaw #demo #straykids #foryou #foryoupage #fyp #fypシ,1602243098,"{'width': 576, 'height': 1024, 'ratio': 48, 'duration': 48}",['https://v19-web-newkey.tiktokcdn.com/f331afa4763e927e40bfd4ca9396d2c5/5f841819/video/tos/alisg/tos-alisg-pve-0037c001/c69831c2fae845668296697f8c0e1a05/?a=1988&br=4008&bt=2004&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246330101890660410900AD57&lr=tiktok&mime_type=video_mp4&qs=0&rc=ajhyN2dleHM3eDMzNjgzM0ApNTxkaDo4NGU5NzQ7NTRmOWdubWdrLW1sZy1fLS0vLzRzczAtYDAvYS41MTUvMC82NS46Yw%3D%3D&vl=&vr='],8094,320,138,21300
6800735073668809729,6881524376945184002,TIDAK UNTUK DITIRU 🇮🇩🙏🙏👍👍👍#medanpunyacerita #omnibuslaw #hapusuuciptakerja #rakyatindonesia #medan #damailahindonesiaku,1602229753,"{'width': 576, 'height': 1024, 'ratio': 10, 'duration': 10}",['https://v16-web-newkey.tiktokcdn.com/9f7fd26682cfe69ee8034f634845eae1/5f8417f3/video/tos/alisg/tos-alisg-pve-0037c001/599a4a54fe4a4b609da3ccef3f8f76f2/?a=1988&br=2880&bt=1440&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246330101890660410900AD57&lr=tiktok&mime_type=video_mp4&qs=0&rc=am82bXF0b240eDMzMzgzM0ApODc7OjhmPGQ3Nzc1ZDhmM2dfa2Bsc2VgXy1fLS00LzRzc2MxXjYzLzM2LmEzNC8zYWE6Yw%3D%3D&vl=&vr='],8171,34,366,450600
6791057387916952577,6881524630763343105,Balas @eyaamel uwu kaya gini ga sih?wkwk😂 suasana lg panas kali makanya dijagain maybe🤫 #dpr #tolakomnibuslaw #omnibuslaw #riau #viral #fyp #xyzbca,1602229811,"{'width': 540, 'height': 960, 'ratio': 7, 'duration': 7}",['https://v16-web-newkey.tiktokcdn.com/65623f168b0f51fc456ab1c2870d1de4/5f8417f0/video/tos/alisg/tos-alisg-pve-0037c001/2970b6523ad742ebb3f999ecc2b3c4d7/?a=1988&br=3682&bt=1841&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246330101890660410900AD57&lr=tiktok&mime_type=video_mp4&qs=0&rc=MzlmaGR1ajw0eDMzZjgzM0ApM2k8Njc6OmRoNztpM2c7M2cyaXJmY2lrYC1fLS1iLzRzczJiLTJiXmA1NjM1MDVjYmM6Yw%3D%3D&vl=&vr='],8194,4,28,100800
6835237086066770946,6881264580488662273,berasa dinotice gak tuh? 🤧 #exol #exo #kpopers #fanboy #omnibuslaw #fyp #tolakomnimbuslaw #weareone #weareoneexo,1602169263,"{'width': 576, 'height': 1024, 'ratio': 9, 'duration': 9}",['https://v19-web-newkey.tiktokcdn.com/4b6c618c806ae558ce3eb48289fef601/5f8417f2/video/tos/alisg/tos-alisg-pve-0037c001/83b8f43fe2924f04a056afd45596d9df/?a=1988&br=1194&bt=597&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246330101890660410900AD57&lr=tiktok&mime_type=video_mp4&qs=0&rc=ampuOGd1ajtsdzMzMzgzM0ApaTZpPGlpM2Q7N2Q2OTo4PGdlMmlwY2lzZ3NfLS1hLzRzc2MyYmA1LTVfLTUuYy1hNTA6Yw%3D%3D&vl=&vr='],8316,177,52,57900
6809023938213102594,6880921831327403265,"Satu kata yang  selalu keluar dari mulut bokap , NEGARA KITA GA BAIK-BAIK AJA BANG!!!. #fyp  #fypシ  #omnibuslaw #mositidakpercaya",1602089460,"{'width': 540, 'height': 960, 'ratio': 13, 'duration': 13}",['https://v19-web-newkey.tiktokcdn.com/fab6a9cedd5eab3c3de4da2e58a88cba/5f8417f6/video/tos/alisg/tos-alisg-pve-0037c001/1d6575815ea84063960148dc6824a882/?a=1988&br=1914&bt=957&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246330101890660410900AD57&lr=tiktok&mime_type=video_mp4&qs=0&rc=anF0Z25meHJ5dzMzMzgzM0ApMzM2NTY8OmQ3NzwzZjllOGdjMTJmbWttMHJfLS1jLzRzcy00MmNfNmJjMl9hLzBgYC86Yw%3D%3D&vl=&vr='],7848,4,76,58900
6614723396130209794,6881085733097032962,astaga stress gue ladenin klean#tolakomnibuslaw #fypdongggggggg #dpr #tolongbantu #duet #omnibuslaw #mahasiswa,1602127624,"{'width': 576, 'height': 1024, 'ratio': 10, 'duration': 10}",['https://v19-web-newkey.tiktokcdn.com/e69bfc7061fbab55cd3ede5c63cd920a/5f8417f3/video/tos/alisg/tos-alisg-pve-0037c001/43602dbf03f745d78f4990f057ccca83/?a=1988&br=2916&bt=1458&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246330101890660410900AD57&lr=tiktok&mime_type=video_mp4&qs=0&rc=M2Y1ZDY7Zjk7dzMzODgzM0ApZDc5ZTkzOjs0NzRpZTQzNmctY3JzX3ExYXNfLS1gLzRzc2IuX14vNDJgLjAzM2AvYDU6Yw%3D%3D&vl=&vr='],7805,18,312,599400
6744663507419661314,6881544370479271170,Yang Rindu dengan sosok ini siapa ?#abrahamsamad#omnibuslaw #najwashihab #najwa#fyp,1602234408,"{'width': 576, 'height': 1024, 'ratio': 18, 'duration': 18}",['https://v19-web-newkey.tiktokcdn.com/829324b51a3f51f6e1652193fc8d9bd7/5f8417fb/video/tos/alisg/tos-alisg-pve-0037c001/2d754915c8a74f82b35046935f21ce62/?a=1988&br=818&bt=409&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246330101890660410900AD57&lr=tiktok&mime_type=video_mp4&qs=0&rc=MzlwdGR1am41eDMzNzgzM0ApNGQ6PDw4Mzw7NzQ5Njw8Z2dtLWEuY2lzYy1fLS1gLzRzczMzYzE0YzAyYC4uLy0yNC86Yw%3D%3D&vl=&vr='],9914,132,411,182900
6808239832009016321,6880935904681151746,"biar gapotong gaji, sayang kalo potong mana udah sah lagi #omnibuslaw wkwk #tolakruuciptakerja #puanmaharani #mahasiswabergerak #dpr",1602092737,"{'width': 540, 'height': 960, 'ratio': 9, 'duration': 9}",['https://v19-web-newkey.tiktokcdn.com/4042b0083157394f86f05c14e45a7f76/5f8417f2/video/tos/alisg/tos-alisg-pve-0037c001/160d419b75af4e14a900ffdc2eeb451d/?a=1988&br=3508&bt=1754&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246330101890660410900AD57&lr=tiktok&mime_type=video_mp4&qs=0&rc=ajV1ZDY7Zmh5dzMzODgzM0ApaGQ3PDVlNmVkNztkNGVlNGdebXBzX3ExcXJfLS1gLzRzc181Yi81NDItYWMzNWMxX2M6Yw%3D%3D&vl=&vr='],7753,10,102,156200
6794368011862361089,6881090000683879681,buat anak epep nih#ff #freefire #freefire_lover #mahasiswa #omnibuslaw,1602128618,"{'width': 576, 'height': 1024, 'ratio': 8, 'duration': 8}",['https://v19-web-newkey.tiktokcdn.com/18408472552a14dea8c1d965c565c050/5f8417f1/video/tos/alisg/tos-alisg-pve-0037c001/a7f9701d2f354772a926ee79acb59084/?a=1988&br=2752&bt=1376&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246330101890660410900AD57&lr=tiktok&mime_type=video_mp4&qs=0&rc=MzxncGc7ZnY7dzMzaTgzM0ApZjw0PDNkZWQ6NzZpNDtlZWdkX25tX3FwaHNfLS0vLzRzcy8xNTBfLmI2LTBeYl8wMi06Yw%3D%3D&vl=&vr='],15400,921,177,275700
6839960342405563393,6881351678323477762,Bodoh banget #masukberanda #fypdoesntwork #fyp #tni #dpr #omnibuslaw #gagalkanomnibuslaw #tolakruuciptakerja #mositidakpercaya,1602189543,"{'width': 576, 'height': 1280, 'ratio': 29, 'duration': 29}",['https://v19-web-newkey.tiktokcdn.com/85c4f754fb5491ce9754c3783a0fc3c6/5f841806/video/tos/alisg/tos-alisg-pve-0037c001/aa5e985cfb2d4acc9a80ca11ddcec630/?a=1988&br=5796&bt=2898&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246330101890660410900AD57&lr=tiktok&mime_type=video_mp4&qs=0&rc=M3A2aGR1anRxdzMzZjgzM0ApZTg1Zjo6M2RlNzZlZzxmNGdtMnFmY2lrX3NfLS1iLzRzczAzLmIuLjUvNF81NS8vMzY6Yw%3D%3D&vl=&vr='],8095,9,46,91100
6782806446587102210,6881201657242324226,"Setelah pos polisi dibakar, halte Transjakarta Sarinah juga dibakar dalam aksi unjuk rasa #OmnibusLaw sore ini 😔 #Jakarta",1602154613,"{'width': 540, 'height': 960, 'ratio': 20, 'duration': 20}",['https://v19-web-newkey.tiktokcdn.com/6896f6963f7b5a2040c00aea523fc427/5f8417fd/video/tos/alisg/tos-alisg-pve-0037c001/79c733baac9b42c78b3c60661dd2a674/?a=1988&br=2268&bt=1134&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246330101890660410900AD57&lr=tiktok&mime_type=video_mp4&qs=0&rc=anN0OGd1anVpdzMzMzgzM0ApOGRkOmU6Z2VmN2Q7NjY0M2c0YmhwY2lzLXNfLS1hLzRzc2EwYS4wYTZeNjNgNi8yNmA6Yw%3D%3D&vl=&vr='],7679,1574,508,260500
6789632579022980097,6880325481950924034,"Maaf Hyung, cmn bsa ingetin #tarot #foryoupage #fyp #tarotindonesia #tarotcard #foryou #tarotreading #omnibuslaw #tarotonline #tarotreader",1601950613,"{'width': 540, 'height': 960, 'ratio': 16, 'duration': 16}",['https://v19-web-newkey.tiktokcdn.com/585d855e941c06ba2220c86f4da3f56e/5f8417f9/video/tos/alisg/tos-alisg-pve-0037c001/53783883bc7744bbbe3712fe4b4a8bbc/?a=1988&br=990&bt=495&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246330101890660410900AD57&lr=tiktok&mime_type=video_mp4&qs=0&rc=amRpNzk1djN3dzMzMzgzM0ApPDxlPDU7ZDxoNzU0Ojs6ZWdtXmpgMGNjNHFfLS00LzRzczItYi0uNmEvYl42M2FfMy86Yw%3D%3D&vl=&vr='],7627,214,409,258200
6523869893561384962,6881179227979287809,Serbuuuuuu !!! #dpr#omnibuslaw#fyp#serbudpr#foryoupage,1602149391,"{'width': 540, 'height': 960, 'ratio': 27, 'duration': 27}",['https://v16-web-newkey.tiktokcdn.com/eb2bc409b59d54c2a188827c2a45b7d7/5f841804/video/tos/alisg/tos-alisg-pve-0037c001/3b3edde4c4404dc5bbec717e7e855e11/?a=1988&br=5240&bt=2620&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246330101890660410900AD57&lr=tiktok&mime_type=video_mp4&qs=0&rc=MzQzaGR1ajRndzMzZjgzM0ApZmk5OWllOzxpNzw7Z2Y3Z2drZW9mY2ljbHNfLS1iLzRzcy00NjI1Ml5fLmFiYS4wXl86Yw%3D%3D&vl=&vr='],8043,267,92,86400
6548692290217803777,6881068475175996674,"gw suka gaya lo,.👍😍💪.#omnibuslaw #viral #beranda #fypシ #foryouthis #cristiano ronaldo",1602123605,"{'width': 848, 'height': 496, 'ratio': 7, 'duration': 7}",['https://v19-web-newkey.tiktokcdn.com/2a6f6e52c9f98d260e5a76e0d39e9bba/5f8417f0/video/tos/alisg/tos-alisg-pve-0037c001/a854f1d152c4481880cc2a0eb055d79c/?a=1988&br=1012&bt=506&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246330101890660410900AD57&lr=tiktok&mime_type=video_mp4&qs=0&rc=anY3aGR1ams6dzMzZjgzM0ApZjVkOjg8ZTw4Nzo2ZDppNGdlcW5mY2lzYnNfLS1iLzRzc2I0NF9fYTFiYmJgM2BeMjQ6Yw%3D%3D&vl=&vr='],7579,274,95,94800
6750296860282618881,6880459073112771841,Miris??? #mositidakpercaya #tolakomnibuslaw #dprrikhianatirakyat #tolakruuciptakerja #omnibuslaw #jegalsampaigagal #najwashihab,1601981716,"{'width': 540, 'height': 960, 'ratio': 13, 'duration': 13}",['https://v19-web-newkey.tiktokcdn.com/0dd1117dcc9f311d7bdbeb3d4f2dc2fd/5f8417f6/video/tos/alisg/tos-alisg-pve-0037c001/75fba3b461b14044bb2fbd42ef6df6c7/?a=1988&br=764&bt=382&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246330101890660410900AD57&lr=tiktok&mime_type=video_mp4&qs=0&rc=am5tZ25meDQ3dzMzMzgzM0ApPDgzPGg4aGVkNzs3ZmllN2c2MS1mbWttbnJfLS1jLzRzczFfMC5fX2BeXjIxLjRiLWA6Yw%3D%3D&vl=&vr='],7606,46,42,91200
6777641415826572289,6880394691225914625,"kami seluruh Indomy rehat sebentar ya , negara sedang mmbutuhkan kami 🥺💔 #omnibuslaw #indonesia #kpopers #btsarmy #bts",1601966728,"{'width': 576, 'height': 1024, 'ratio': 15, 'duration': 15}",['https://v16-web-newkey.tiktokcdn.com/a2727bb4147bb157fb20753ef460b2e2/5f8417f8/video/tos/alisg/tos-alisg-pve-0037c001/41471e4b71614338b47bdec466ed28cb/?a=1988&br=504&bt=252&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246330101890660410900AD57&lr=tiktok&mime_type=video_mp4&qs=0&rc=ang0OGd1anI0dzMzMzgzM0ApOjtpZDdkaGU3NzxlODQ4OmdyM2lwY2lrMXJfLS1hLzRzczZiNi4yX2AvLzItLV8tNC06Yw%3D%3D&vl=&vr='],7508,250,265,45000
6625138404081614849,6880906121813462273,jadi artis sehari #omnibuslaw #rakyat,1602085803,"{'width': 576, 'height': 1024, 'ratio': 19, 'duration': 19}",['https://v19-web-newkey.tiktokcdn.com/587727710fa1581ecd7fc1d85faa78f8/5f8417fc/video/tos/alisg/tos-alisg-pve-0037c001/5fb0d256eeec436584762d002733b849/?a=1988&br=1206&bt=603&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246330101890660410900AD57&lr=tiktok&mime_type=video_mp4&qs=0&rc=ajxsZ25meGt4dzMzMzgzM0ApOmZkNDk8ZWQ5N2c8PGQ8O2dgZDJmbWttMnJfLS1jLzRzczVeYmMyLy0zNl9jL14xMzM6Yw%3D%3D&vl=&vr='],7479,171,215,59500
6524562597504122882,6881492703251664129,TEORI INI SEMAKIN PANJANG :) #MakeAFace #shope1010 #omnibuslaw #tolakomnibuslaw,1602222379,"{'width': 576, 'height': 1024, 'ratio': 10, 'duration': 10}",['https://v19-web-newkey.tiktokcdn.com/8913a0bb90d2f811f4cb05084e4fcd5e/5f8417f3/video/tos/alisg/tos-alisg-pve-0037c001/33317a7608c34b9b88b71e7cb8c19f0c/?a=1988&br=594&bt=297&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246330101890660410900AD57&lr=tiktok&mime_type=video_mp4&qs=0&rc=andqN2U7Zjl5dzMzOTgzM0ApaWk6ZTVmOTtoNzxoZDlmZ2dfMGUtX3ExZnNfLS1eLzRzczBjLTE1LTZjYGBeYzQtMzU6Yw%3D%3D&vl=&vr='],8424,198,721,175500
6600626083329097729,6881651001271586049,#MakeAFace #indonesia #fyp #tolakomnibuslaw #dpr #berandatiktok #omnibuslaw #viral  #irsoekarno #villasoekarno #fypdong #demo #mahasiswa #berandagak,1602259233,"{'width': 544, 'height': 960, 'ratio': 14, 'duration': 14}",['https://v19-web-newkey.tiktokcdn.com/dc0f09da53e646ae7a208bebeda5bf07/5f8417f7/video/tos/alisg/tos-alisg-pve-0037c001/fc7d1b7342ba4892afa4c450809ef991/?a=1988&br=440&bt=220&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246330101890660410900AD57&lr=tiktok&mime_type=video_mp4&qs=0&rc=am5rZ3RmeDk7eDMzNTgzM0ApOzM8OmY0M2VoNzRlOjZnO2ctYzJubWttZi1fLS1iLzRzcy8wYDM2MmJjMl8tMWBjX2M6Yw%3D%3D&vl=&vr='],128800,940,1950,549200
6800555968222807041,6880382132083051778,#MakeAFace #omnibuslaw #dprri #straykids #skzedit #straykidsstay #backdoor #fyp #kpopersindonesia,1601963803,"{'width': 576, 'height': 1024, 'ratio': 15, 'duration': 15}",['https://v19-web-newkey.tiktokcdn.com/d1bdeb9aca1a6a9d3f344714ac98d81c/5f8417f8/video/tos/alisg/tos-alisg-pve-0037c001/fd26eb5224a944c7a001d5381ef71cde/?a=1988&br=526&bt=263&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246330101890660410900AD57&lr=tiktok&mime_type=video_mp4&qs=0&rc=ajpzM2g7ZjczdzMzMzgzM0ApPDNlOTc4aTs0N2RkM2llZmcvMTQ1X3ExYnJfLS0tLzRzc19gYzA1LmBjM2AyMV5gNjU6Yw%3D%3D&vl=&vr='],7407,277,98,24700
6798360315173766145,6881126617536531714,kami datang dengn damai🙏🙏🙏#tolakomnibuslaw #omnibuslawciptakerja #omnibuslaw #fyp #foryoupage,1602137142,"{'width': 576, 'height': 1024, 'ratio': 59, 'duration': 59}",['https://v16-web-newkey.tiktokcdn.com/6c714fc3771ac598fb4c41310bd04679/5f841824/video/tos/alisg/tos-alisg-pve-0037c001/2484003c26304479a1bee0eb3a373205/?a=1988&br=4736&bt=2368&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246330101890660410900AD57&lr=tiktok&mime_type=video_mp4&qs=0&rc=ajZtdGY1dnJkdzMzZzgzM0ApZDZkZzM7NGRmN2dlaDs6PGcyZ2xrMGNra3NfLS0zLzRzc2AwNi1jMl8tMWAyNl8wNDU6Yw%3D%3D&vl=&vr='],7482,133,138,90000
96950497755975680,6881116461549505794,nih bro #dayak #tolakruuciptakerja #omnibuslaw #tolakomnibuslaw #mahasiswa #stmfamily #stm #kalimantan,1602134777,"{'width': 352, 'height': 640, 'ratio': 30, 'duration': 30}",['https://v16-web-newkey.tiktokcdn.com/77047069e6e4ba0c4c7972a6bcc77b51/5f841807/video/tos/alisg/tos-alisg-pve-0037c001/bac8ed2a96f44cc5a06d1f3c5269c1a7/?a=1988&br=2336&bt=1168&cr=0&cs=0&dr=3&ds=1&er=&l=202010120246330101890660410900AD57&lr=tiktok&mime_type=video_mp4&qs=0&rc=M3hrbXF0b3RkdzMzMzgzM0ApZjk1MzM2aTwzN2hpOzdpZGcvbDVsc2VgMnNfLS00LzRzczNjNl9gNDA2YzA1NC5gNV86Yw%3D%3D&vl=&vr='],7382,121,245,96800
6859625616443819010,6881504191953636610,#belajarsahampemula #tiktokpintar #samasamabelajar #investor #omnibuslaw #ruuciptakerja #uuciptakerja #dprri #saham #investasisaham,1602225054,"{'width': 576, 'height': 1024, 'ratio': 12, 'duration': 12}",['https://v19-web-newkey.tiktokcdn.com/31c3388920df2978ee26c1206b9f2c43/5f8417f5/video/tos/alisg/tos-alisg-pve-0037c001/c4e46055b3214e9cb265176fe4373b74/?a=1988&br=982&bt=491&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246330101890660410900AD57&lr=tiktok&mime_type=video_mp4&qs=0&rc=M2hkcGc7ZjgzeDMzaTgzM0ApNTppNmQ3aWUzN2c0M2U8OGdhbnJtX3ExNC1fLS0vLzRzcy0uXjJiMzZjMzQtYGAvYy46Yw%3D%3D&vl=&vr='],7861,291,1610,300900
6859959418101089281,6880406865100967170,#tolakomnibuslaw #tolak #omnibuslaw #dpr #pengkhianat #fyp #foryou #beranda,1601969561,"{'width': 576, 'height': 1024, 'ratio': 11, 'duration': 11}",['https://v19-web-newkey.tiktokcdn.com/d23ba9f3ee25ebe7e3552df4e885609a/5f8417f4/video/tos/alisg/tos-alisg-pve-0037c001/e91be24bcc2c4cb0a4fdc2b9a1af0fb2/?a=1988&br=1512&bt=756&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246330101890660410900AD57&lr=tiktok&mime_type=video_mp4&qs=0&rc=amZxO2g1djQ0dzMzNjgzM0ApZmdmZjo4OTw1NzpnZzo8ZWdtMmVgMGNzb3JfLS0vLzRzc2ExXjZiM2FhXjEzLzAxLzA6Yw%3D%3D&vl=&vr='],7362,195,601,103800
6787550815609308162,6880412132253437185,INDONESIA SEDANG TIDAK BAIK BAIK SAJA! #fyp #fypindonesia #omnibuslaw #dprri #mositidakpercaya #gagalkanomnibuslaw,1601970788,"{'width': 540, 'height': 960, 'ratio': 32, 'duration': 32}",['https://v19-web-newkey.tiktokcdn.com/509fb57cbff5165b85b604b9090694e5/5f841809/video/tos/alisg/tos-alisg-pve-0037c001/349a2d1f251d42ec938b611144fa8314/?a=1988&br=1714&bt=857&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246330101890660410900AD57&lr=tiktok&mime_type=video_mp4&qs=0&rc=amhxcGc7Znc1dzMzaTgzM0ApZmc2NWlmODw4N2ZpOTNoNmdyMG9tX3FoMHJfLS0vLzRzc2M2MGBjMDI1Nl5jLjEwMF46Yw%3D%3D&vl=&vr='],7350,915,194,41400
6820366660471702530,6880382826487876866,Balas @r.narzo ini orang baik nya #fyp #omnibuslaw #vivoV20FocusOnYou,1601963965,"{'width': 540, 'height': 960, 'ratio': 30, 'duration': 30}",['https://v16-web-newkey.tiktokcdn.com/095ee294d89ebdb28d5158eed7aa16fb/5f841807/video/tos/alisg/tos-alisg-pve-0037c001/674958ed77664bc78696f3324fa24a0a/?a=1988&br=1000&bt=500&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246330101890660410900AD57&lr=tiktok&mime_type=video_mp4&qs=0&rc=anlxN2U7ZmczdzMzOTgzM0ApZjxmOTs2Z2Q8NzdkZzk0ZWdwbmotX3ExY3JfLS1eLzRzczE1Ly41MC5fY2MtX15hMzA6Yw%3D%3D&vl=&vr='],7348,449,238,62300
6833827825646355458,6880870700496833793,Ga mempan cuy #omnibuslaw #fyp #foryou #foryoupage #batalkanomnibuslaw #tolakomnibuslaw #dpr #tolakruuciptakerja #omnibuslawsampah #dprsampah,1602077556,"{'width': 576, 'height': 1024, 'ratio': 15, 'duration': 15}",['https://v16-web-newkey.tiktokcdn.com/092ad4d501246b8361233480e43ca3d1/5f8417f8/video/tos/alisg/tos-alisg-pve-0037c001/d1fd0f2dcf97453da411f522baab3b29/?a=1988&br=1444&bt=722&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246330101890660410900AD57&lr=tiktok&mime_type=video_mp4&qs=0&rc=M2RkO2g1dmV2dzMzNjgzM0ApaDc8Mzo0Nzw6Nzk6NThoM2cta2pgMGM0M3JfLS0vLzRzczItMjFfLjEzMzIvLmI1MjU6Yw%3D%3D&vl=&vr='],7343,17,79,58500
6554349874266144769,6880915175000657153,yg punya adek ngakuu .. #omnibuslawciptakerja #omnibuslaw #lampung #funny #fyp,1602087911,"{'width': 480, 'height': 864, 'ratio': 9, 'duration': 9}",['https://v19-web-newkey.tiktokcdn.com/2e7d0b0fa0056efa498f381b4b3ef133/5f8417f2/video/tos/alisg/tos-alisg-pve-0037c001/f0e8b9f2eb6a4da5b9ecfdc82f248aed/?a=1988&br=4332&bt=2166&cr=0&cs=0&dr=3&ds=2&er=&l=202010120246330101890660410900AD57&lr=tiktok&mime_type=video_mp4&qs=0&rc=amp2cGc7ZmR4dzMzaTgzM0ApNzs5ZGU2NDxlNzU1aDRnZmc2cmxtX3Fwa3JfLS0vLzRzc18zXzQwLS8vNV5fLmIyYjQ6Yw%3D%3D&vl=&vr='],14800,782,575,372700
6610058898995544065,6880458674100276481,"Dari Rakyat, oleh Rakyat , Untuk DPR ??? Gimana""??? #tolakruuciptakerja #vivoV20FocusOnYou #omnibuslaw #mositidakpercaya #mositidakpercayadpr",1601981623,"{'width': 540, 'height': 960, 'ratio': 23, 'duration': 23}",['https://v19-web-newkey.tiktokcdn.com/6cf16bb9d4c49e826d1c70d8ddd1220b/5f841800/video/tos/alisg/tos-alisg-pve-0037c001/4667cf3a10654bdc95486a44573b90de/?a=1988&br=3274&bt=1637&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246330101890660410900AD57&lr=tiktok&mime_type=video_mp4&qs=0&rc=M3doM2g7ZnI3dzMzMzgzM0ApNzc1ZDo1Njw5N2c8ZWk4aGdzci01X3ExbHJfLS0tLzRzc2A2Xi9eYzZfXzYwMWJfYzY6Yw%3D%3D&vl=&vr='],7323,16,150,74900
6821009748834911234,6881438823440452866,klo orngnya nonton dm ya gua mau minta maap #omnibuslaw #fyp #fypシ,1602209834,"{'width': 544, 'height': 960, 'ratio': 16, 'duration': 16}",['https://v16-web-newkey.tiktokcdn.com/ae13ac1a48d9d6945ea12ef319f82ed8/5f8417f9/video/tos/alisg/tos-alisg-pve-0037c001/4a6bcb49a58b449da526d9ee253de1b9/?a=1988&br=484&bt=242&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246330101890660410900AD57&lr=tiktok&mime_type=video_mp4&qs=0&rc=ajY8OGd1ajZ2dzMzMzgzM0ApZTdkZzQ2Nzs8Nzo1MzhoN2dscGtwY2lzZHNfLS1hLzRzc2IuLTUtMGFfYmA2XzYvMC06Yw%3D%3D&vl=&vr='],7251,5,59,78900
6778490544740320258,6881209744036547842,#voiceeffects sedikit informasi #tolakomnimbuslaw #tolakomnibuslaw #tolakruuciptakerja #ruuciptakerja #omnibuslaw #omnibuslawciptakerja #fyp #dpr,1602156496,"{'width': 540, 'height': 960, 'ratio': 50, 'duration': 50}",['https://v16-web-newkey.tiktokcdn.com/81b6c3d017b2ae7698558ced1aaa700c/5f84181b/video/tos/alisg/tos-alisg-pve-0037c001/1e741897ec4d4307b37600835a08ab0f/?a=1988&br=1944&bt=972&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246330101890660410900AD57&lr=tiktok&mime_type=video_mp4&qs=0&rc=M3ZkaGR1amppdzMzZjgzM0ApZjY5Nzw2aDs4NzY6OWU8O2dfbW9mY2lzY3NfLS1iLzRzc14vNDI1YTUvYTNiYTEvLy46Yw%3D%3D&vl=&vr='],7828,94,66,63300
